price,rating,state,month,weekend
72.0,7.1,Vermont,February,0
102.0,8.6,Vermont,February,0
49.0,8.7,Vermont,February,0
62.0,8.3,Vermont,February,0
81.0,8.4,Vermont,February,0
120.0,8.7,Vermont,February,0
74.0,8.4,Vermont,February,0
57.0,7.8,Vermont,February,0
108.0,8.4,Vermont,February,0
58.0,7.5,Vermont,February,0
121.0,8.9,Vermont,February,0
57.0,8.5,Vermont,February,0
76.0,8.6,Vermont,February,0
67.0,8.1,Vermont,February,0
120.0,8.1,Vermont,February,0
85.0,9.3,Vermont,February,0
87.0,8.4,Vermont,February,0
56.0,7.1,Vermont,February,0
137.0,8.4,Vermont,February,0
99.0,8.9,Vermont,February,0
84.0,8.4,Vermont,February,0
68.0,8.1,Vermont,February,0
127.0,8.8,Vermont,February,0
45.0,7.3,Vermont,February,0
152.0,8.6,Vermont,February,0
72.0,7.1,Vermont,February,0
102.0,8.6,Vermont,February,0
49.0,8.7,Vermont,February,0
62.0,8.3,Vermont,February,0
81.0,8.4,Vermont,February,0
120.0,8.7,Vermont,February,0
74.0,8.4,Vermont,February,0
57.0,7.8,Vermont,February,0
108.0,8.4,Vermont,February,0
58.0,7.5,Vermont,February,0
121.0,8.9,Vermont,February,0
57.0,8.5,Vermont,February,0
76.0,8.6,Vermont,February,0
67.0,8.1,Vermont,February,0
120.0,8.1,Vermont,February,0
85.0,9.3,Vermont,February,0
87.0,8.4,Vermont,February,0
56.0,7.1,Vermont,February,0
137.0,8.4,Vermont,February,0
99.0,8.9,Vermont,February,0
84.0,8.4,Vermont,February,0
68.0,8.1,Vermont,February,0
127.0,8.8,Vermont,February,0
45.0,7.3,Vermont,February,0
152.0,8.6,Vermont,February,0
72.0,7.1,Vermont,February,0
102.0,8.6,Vermont,February,0
49.0,8.7,Vermont,February,0
62.0,8.3,Vermont,February,0
81.0,8.4,Vermont,February,0
120.0,8.7,Vermont,February,0
74.0,8.4,Vermont,February,0
57.0,7.8,Vermont,February,0
108.0,8.4,Vermont,February,0
58.0,7.5,Vermont,February,0
121.0,8.9,Vermont,February,0
57.0,8.5,Vermont,February,0
76.0,8.6,Vermont,February,0
67.0,8.1,Vermont,February,0
120.0,8.1,Vermont,February,0
85.0,9.3,Vermont,February,0
87.0,8.4,Vermont,February,0
56.0,7.1,Vermont,February,0
137.0,8.4,Vermont,February,0
99.0,8.9,Vermont,February,0
84.0,8.4,Vermont,February,0
68.0,8.1,Vermont,February,0
127.0,8.8,Vermont,February,0
45.0,7.3,Vermont,February,0
152.0,8.6,Vermont,February,0
72.0,7.1,Vermont,February,0
102.0,8.6,Vermont,February,0
49.0,8.7,Vermont,February,0
62.0,8.3,Vermont,February,0
81.0,8.4,Vermont,February,0
120.0,8.7,Vermont,February,0
74.0,8.4,Vermont,February,0
57.0,7.8,Vermont,February,0
108.0,8.4,Vermont,February,0
58.0,7.5,Vermont,February,0
121.0,8.9,Vermont,February,0
57.0,8.5,Vermont,February,0
76.0,8.6,Vermont,February,0
67.0,8.1,Vermont,February,0
120.0,8.1,Vermont,February,0
85.0,9.3,Vermont,February,0
87.0,8.4,Vermont,February,0
56.0,7.1,Vermont,February,0
137.0,8.4,Vermont,February,0
99.0,8.9,Vermont,February,0
84.0,8.4,Vermont,February,0
68.0,8.1,Vermont,February,0
127.0,8.8,Vermont,February,0
45.0,7.3,Vermont,February,0
304.0,8.2,Delaware,January,1
126.0,9.1,Delaware,January,1
114.0,8.4,Delaware,January,1
93.0,8.3,Delaware,January,1
87.0,9.2,Delaware,January,1
109.0,9.0,Delaware,January,1
102.0,7.5,Delaware,January,1
160.0,8.8,Delaware,January,1
136.0,8.2,Delaware,January,1
79.0,9.0,Delaware,January,1
159.0,8.3,Delaware,January,1
76.0,8.9,Delaware,January,1
136.0,8.0,Delaware,January,1
79.0,8.9,Delaware,January,1
254.0,8.9,Delaware,January,1
113.0,7.3,Delaware,January,1
75.0,8.6,Delaware,January,1
143.0,8.3,Delaware,January,1
180.0,7.8,Delaware,January,1
111.0,9.0,Delaware,January,1
110.0,8.8,Delaware,January,1
105.0,9.0,Delaware,January,1
119.0,8.5,Delaware,January,1
172.0,8.8,Delaware,January,1
123.0,8.1,Delaware,January,1
128.0,9.2,Delaware,January,1
304.0,8.2,Delaware,January,1
126.0,9.1,Delaware,January,1
114.0,8.4,Delaware,January,1
93.0,8.3,Delaware,January,1
87.0,9.2,Delaware,January,1
109.0,9.0,Delaware,January,1
102.0,7.5,Delaware,January,1
160.0,8.8,Delaware,January,1
136.0,8.2,Delaware,January,1
79.0,9.0,Delaware,January,1
159.0,8.3,Delaware,January,1
76.0,8.9,Delaware,January,1
136.0,8.0,Delaware,January,1
79.0,8.9,Delaware,January,1
254.0,8.9,Delaware,January,1
113.0,7.3,Delaware,January,1
75.0,8.6,Delaware,January,1
143.0,8.3,Delaware,January,1
180.0,7.8,Delaware,January,1
111.0,9.0,Delaware,January,1
110.0,8.8,Delaware,January,1
105.0,9.0,Delaware,January,1
119.0,8.5,Delaware,January,1
172.0,8.8,Delaware,January,1
123.0,8.1,Delaware,January,1
128.0,9.2,Delaware,January,1
304.0,8.2,Delaware,January,1
126.0,9.1,Delaware,January,1
114.0,8.4,Delaware,January,1
93.0,8.3,Delaware,January,1
87.0,9.2,Delaware,January,1
109.0,9.0,Delaware,January,1
102.0,7.5,Delaware,January,1
160.0,8.8,Delaware,January,1
136.0,8.2,Delaware,January,1
79.0,9.0,Delaware,January,1
159.0,8.3,Delaware,January,1
76.0,8.9,Delaware,January,1
136.0,8.0,Delaware,January,1
79.0,8.9,Delaware,January,1
254.0,8.9,Delaware,January,1
113.0,7.3,Delaware,January,1
75.0,8.6,Delaware,January,1
143.0,8.3,Delaware,January,1
180.0,7.8,Delaware,January,1
111.0,9.0,Delaware,January,1
110.0,8.8,Delaware,January,1
105.0,9.0,Delaware,January,1
119.0,8.5,Delaware,January,1
172.0,8.8,Delaware,January,1
123.0,8.1,Delaware,January,1
128.0,9.2,Delaware,January,1
304.0,8.2,Delaware,January,1
126.0,9.1,Delaware,January,1
114.0,8.4,Delaware,January,1
93.0,8.3,Delaware,January,1
87.0,9.2,Delaware,January,1
109.0,9.0,Delaware,January,1
102.0,7.5,Delaware,January,1
160.0,8.8,Delaware,January,1
136.0,8.2,Delaware,January,1
79.0,9.0,Delaware,January,1
159.0,8.3,Delaware,January,1
76.0,8.9,Delaware,January,1
136.0,8.0,Delaware,January,1
79.0,8.9,Delaware,January,1
254.0,8.9,Delaware,January,1
113.0,7.3,Delaware,January,1
75.0,8.6,Delaware,January,1
143.0,8.3,Delaware,January,1
180.0,7.8,Delaware,January,1
111.0,9.0,Delaware,January,1
110.0,8.8,Delaware,January,1
105.0,9.0,Delaware,January,1
119.0,8.5,Delaware,January,1
172.0,8.8,Delaware,January,1
123.0,8.1,Delaware,January,1
128.0,9.2,Delaware,January,1
103.0,8.3,Alaska,December,1
185.0,8.1,Alaska,December,1
117.0,8.8,Alaska,December,1
142.0,8.8,Alaska,December,1
82.0,7.5,Alaska,December,1
337.0,9.7,Alaska,December,1
38.0,7.0,Alaska,December,1
146.0,7.2,Alaska,December,1
142.0,8.4,Alaska,December,1
131.0,8.0,Alaska,December,1
172.0,8.3,Alaska,December,1
198.0,7.3,Alaska,December,1
149.0,8.3,Alaska,December,1
141.0,8.6,Alaska,December,1
139.0,8.0,Alaska,December,1
158.0,9.2,Alaska,December,1
265.0,8.3,Alaska,December,1
142.0,7.9,Alaska,December,1
116.0,7.4,Alaska,December,1
123.0,9.6,Alaska,December,1
154.0,7.7,Alaska,December,1
136.0,8.5,Alaska,December,1
158.0,8.1,Alaska,December,1
192.0,9.1,Alaska,December,1
124.0,7.5,Alaska,December,1
103.0,8.3,Alaska,December,1
185.0,8.1,Alaska,December,1
117.0,8.8,Alaska,December,1
142.0,8.8,Alaska,December,1
82.0,7.5,Alaska,December,1
337.0,9.7,Alaska,December,1
38.0,7.0,Alaska,December,1
146.0,7.2,Alaska,December,1
142.0,8.4,Alaska,December,1
131.0,8.0,Alaska,December,1
172.0,8.3,Alaska,December,1
198.0,7.3,Alaska,December,1
149.0,8.3,Alaska,December,1
141.0,8.6,Alaska,December,1
139.0,8.0,Alaska,December,1
158.0,9.2,Alaska,December,1
265.0,8.3,Alaska,December,1
142.0,7.9,Alaska,December,1
116.0,7.4,Alaska,December,1
123.0,9.6,Alaska,December,1
154.0,7.7,Alaska,December,1
136.0,8.5,Alaska,December,1
158.0,8.1,Alaska,December,1
192.0,9.1,Alaska,December,1
124.0,7.5,Alaska,December,1
103.0,8.3,Alaska,December,1
185.0,8.1,Alaska,December,1
117.0,8.8,Alaska,December,1
142.0,8.8,Alaska,December,1
82.0,7.5,Alaska,December,1
337.0,9.7,Alaska,December,1
38.0,7.0,Alaska,December,1
146.0,7.2,Alaska,December,1
142.0,8.4,Alaska,December,1
131.0,8.0,Alaska,December,1
172.0,8.3,Alaska,December,1
198.0,7.3,Alaska,December,1
149.0,8.3,Alaska,December,1
141.0,8.6,Alaska,December,1
139.0,8.0,Alaska,December,1
158.0,9.2,Alaska,December,1
265.0,8.3,Alaska,December,1
142.0,7.9,Alaska,December,1
116.0,7.4,Alaska,December,1
123.0,9.6,Alaska,December,1
154.0,7.7,Alaska,December,1
136.0,8.5,Alaska,December,1
158.0,8.1,Alaska,December,1
192.0,9.1,Alaska,December,1
124.0,7.5,Alaska,December,1
155.0,7.6,Alaska,December,1
188.0,8.3,Alaska,December,1
189.0,7.5,Alaska,December,1
157.0,7.6,Alaska,December,1
156.0,8.3,Alaska,December,1
92.0,7.3,Alaska,December,1
118.0,8.6,Alaska,December,1
90.0,7.6,Alaska,December,1
142.0,9.0,Alaska,December,1
115.0,8.7,Alaska,December,1
105.0,9.0,Alaska,December,1
198.0,9.0,Alaska,December,1
150.0,9.5,Alaska,December,1
218.0,8.9,Alaska,December,1
270.0,9.3,Alaska,December,1
116.0,9.4,Alaska,December,1
137.0,8.3,Alaska,December,1
83.0,9.0,Alaska,December,1
184.0,8.5,Alaska,December,1
167.0,9.1,Alaska,December,1
129.0,9.5,Alaska,December,1
146.0,9.0,Alaska,December,1
250.0,7.0,Alaska,December,1
82.0,6.6,Alaska,December,1
110.0,9.3,Alaska,December,1
174.0,8.2,Massachusetts,January,1
123.0,8.3,Massachusetts,January,1
115.0,8.2,Massachusetts,January,1
95.0,7.8,Massachusetts,January,1
94.0,8.1,Massachusetts,January,1
87.0,7.5,Massachusetts,January,1
104.0,7.6,Massachusetts,January,1
80.0,7.2,Massachusetts,January,1
94.0,8.2,Massachusetts,January,1
94.0,9.0,Massachusetts,January,1
82.0,8.1,Massachusetts,January,1
76.0,7.6,Massachusetts,January,1
90.0,7.5,Massachusetts,January,1
427.0,9.2,Massachusetts,January,1
181.0,8.0,Massachusetts,January,1
80.0,8.1,Massachusetts,January,1
98.0,7.8,Massachusetts,January,1
131.0,8.4,Massachusetts,January,1
77.0,7.5,Massachusetts,January,1
109.0,8.3,Massachusetts,January,1
75.0,8.3,Massachusetts,January,1
119.0,8.7,Massachusetts,January,1
115.0,7.9,Massachusetts,January,1
96.0,7.6,Massachusetts,January,1
102.0,7.7,Massachusetts,January,1
86.0,7.6,Massachusetts,January,1
174.0,8.2,Massachusetts,January,1
123.0,8.3,Massachusetts,January,1
115.0,8.2,Massachusetts,January,1
95.0,7.8,Massachusetts,January,1
94.0,8.1,Massachusetts,January,1
87.0,7.5,Massachusetts,January,1
104.0,7.6,Massachusetts,January,1
80.0,7.2,Massachusetts,January,1
94.0,8.2,Massachusetts,January,1
94.0,9.0,Massachusetts,January,1
82.0,8.1,Massachusetts,January,1
76.0,7.6,Massachusetts,January,1
90.0,7.5,Massachusetts,January,1
427.0,9.2,Massachusetts,January,1
181.0,8.0,Massachusetts,January,1
80.0,8.1,Massachusetts,January,1
98.0,7.8,Massachusetts,January,1
131.0,8.4,Massachusetts,January,1
77.0,7.5,Massachusetts,January,1
109.0,8.3,Massachusetts,January,1
75.0,8.3,Massachusetts,January,1
119.0,8.7,Massachusetts,January,1
115.0,7.9,Massachusetts,January,1
96.0,7.6,Massachusetts,January,1
102.0,7.7,Massachusetts,January,1
86.0,7.6,Massachusetts,January,1
174.0,8.2,Massachusetts,January,1
123.0,8.3,Massachusetts,January,1
115.0,8.2,Massachusetts,January,1
95.0,7.8,Massachusetts,January,1
94.0,8.1,Massachusetts,January,1
87.0,7.5,Massachusetts,January,1
104.0,7.6,Massachusetts,January,1
80.0,7.2,Massachusetts,January,1
94.0,8.2,Massachusetts,January,1
94.0,9.0,Massachusetts,January,1
82.0,8.1,Massachusetts,January,1
76.0,7.6,Massachusetts,January,1
90.0,7.5,Massachusetts,January,1
427.0,9.2,Massachusetts,January,1
181.0,8.0,Massachusetts,January,1
80.0,8.1,Massachusetts,January,1
98.0,7.8,Massachusetts,January,1
131.0,8.4,Massachusetts,January,1
77.0,7.5,Massachusetts,January,1
109.0,8.3,Massachusetts,January,1
75.0,8.3,Massachusetts,January,1
119.0,8.7,Massachusetts,January,1
115.0,7.9,Massachusetts,January,1
96.0,7.6,Massachusetts,January,1
102.0,7.7,Massachusetts,January,1
86.0,7.6,Massachusetts,January,1
174.0,8.2,Massachusetts,January,1
123.0,8.3,Massachusetts,January,1
115.0,8.2,Massachusetts,January,1
95.0,7.8,Massachusetts,January,1
94.0,8.1,Massachusetts,January,1
87.0,7.5,Massachusetts,January,1
104.0,7.6,Massachusetts,January,1
80.0,7.2,Massachusetts,January,1
94.0,8.2,Massachusetts,January,1
94.0,9.0,Massachusetts,January,1
82.0,8.1,Massachusetts,January,1
76.0,7.6,Massachusetts,January,1
90.0,7.5,Massachusetts,January,1
427.0,9.2,Massachusetts,January,1
181.0,8.0,Massachusetts,January,1
80.0,8.1,Massachusetts,January,1
98.0,7.8,Massachusetts,January,1
131.0,8.4,Massachusetts,January,1
77.0,7.5,Massachusetts,January,1
109.0,8.3,Massachusetts,January,1
75.0,8.3,Massachusetts,January,1
119.0,8.7,Massachusetts,January,1
115.0,7.9,Massachusetts,January,1
96.0,7.6,Massachusetts,January,1
102.0,7.7,Massachusetts,January,1
86.0,7.6,Massachusetts,January,1
178.0,8.8,Michigan,January,1
143.0,8.4,Michigan,January,1
111.0,7.3,Michigan,January,1
75.0,8.7,Michigan,January,1
76.0,8.4,Michigan,January,1
82.0,9.5,Michigan,January,1
82.0,9.0,Michigan,January,1
170.0,8.2,Michigan,January,1
98.0,8.9,Michigan,January,1
179.0,7.9,Michigan,January,1
169.0,9.4,Michigan,January,1
121.0,8.0,Michigan,January,1
124.0,8.7,Michigan,January,1
86.0,8.7,Michigan,January,1
107.0,8.5,Michigan,January,1
132.0,8.4,Michigan,January,1
185.0,8.6,Michigan,January,1
65.0,8.9,Michigan,January,1
128.0,8.3,Michigan,January,1
91.0,9.1,Michigan,January,1
120.0,8.7,Michigan,January,1
77.0,7.9,Michigan,January,1
87.0,8.6,Michigan,January,1
158.0,8.9,Michigan,January,1
97.0,9.2,Michigan,January,1
178.0,8.8,Michigan,January,1
143.0,8.4,Michigan,January,1
111.0,7.3,Michigan,January,1
75.0,8.7,Michigan,January,1
76.0,8.4,Michigan,January,1
82.0,9.5,Michigan,January,1
82.0,9.0,Michigan,January,1
170.0,8.2,Michigan,January,1
98.0,8.9,Michigan,January,1
179.0,7.9,Michigan,January,1
169.0,9.4,Michigan,January,1
121.0,8.0,Michigan,January,1
124.0,8.7,Michigan,January,1
86.0,8.7,Michigan,January,1
107.0,8.5,Michigan,January,1
132.0,8.4,Michigan,January,1
185.0,8.6,Michigan,January,1
65.0,8.9,Michigan,January,1
128.0,8.3,Michigan,January,1
91.0,9.1,Michigan,January,1
120.0,8.7,Michigan,January,1
77.0,7.9,Michigan,January,1
87.0,8.6,Michigan,January,1
158.0,8.9,Michigan,January,1
97.0,9.2,Michigan,January,1
194.0,7.2,Michigan,January,1
178.0,8.8,Michigan,January,1
143.0,8.4,Michigan,January,1
111.0,7.3,Michigan,January,1
75.0,8.7,Michigan,January,1
76.0,8.4,Michigan,January,1
82.0,9.5,Michigan,January,1
82.0,9.0,Michigan,January,1
170.0,8.2,Michigan,January,1
98.0,8.9,Michigan,January,1
179.0,7.9,Michigan,January,1
169.0,9.4,Michigan,January,1
121.0,8.0,Michigan,January,1
124.0,8.7,Michigan,January,1
86.0,8.7,Michigan,January,1
107.0,8.5,Michigan,January,1
132.0,8.4,Michigan,January,1
185.0,8.6,Michigan,January,1
65.0,8.9,Michigan,January,1
128.0,8.3,Michigan,January,1
91.0,9.1,Michigan,January,1
120.0,8.7,Michigan,January,1
77.0,7.9,Michigan,January,1
87.0,8.6,Michigan,January,1
158.0,8.9,Michigan,January,1
97.0,9.2,Michigan,January,1
194.0,7.2,Michigan,January,1
122.0,8.5,Michigan,January,1
152.0,9.3,Michigan,January,1
104.0,8.5,Michigan,January,1
188.0,8.3,Michigan,January,1
139.0,8.6,Michigan,January,1
212.0,8.9,Michigan,January,1
141.0,8.6,Michigan,January,1
101.0,8.5,Michigan,January,1
212.0,8.3,Michigan,January,1
91.0,8.5,Michigan,January,1
127.0,7.8,Michigan,January,1
100.0,9.3,Michigan,January,1
183.0,9.4,Michigan,January,1
82.0,7.8,Michigan,January,1
94.0,8.1,Michigan,January,1
127.0,8.3,Michigan,January,1
147.0,8.1,Michigan,January,1
69.0,8.6,Michigan,January,1
109.0,9.5,Michigan,January,1
196.0,8.9,Michigan,January,1
105.0,9.1,Michigan,January,1
161.0,7.5,Michigan,January,1
82.0,8.3,Michigan,January,1
88.0,9.2,Michigan,January,1
101.0,8.5,Michigan,January,1
65.0,8.7,Michigan,January,1
146.0,8.6,Michigan,January,1
113.0,8.5,Michigan,January,1
126.0,8.7,Michigan,January,1
98.0,8.9,Michigan,January,1
78.0,8.6,Michigan,January,1
136.0,8.4,Michigan,January,1
94.0,7.8,Michigan,January,1
138.0,7.9,Michigan,January,1
97.0,8.1,Michigan,January,1
78.0,8.9,Michigan,January,1
108.0,7.8,Michigan,January,1
101.0,8.8,Michigan,January,1
84.0,8.2,Michigan,January,1
99.0,8.2,Michigan,January,1
120.0,8.7,Michigan,January,1
139.0,8.2,Michigan,January,1
93.0,8.5,Michigan,January,1
117.0,8.8,Michigan,January,1
303.0,8.4,Michigan,January,1
102.0,8.5,Michigan,January,1
81.0,9.6,Michigan,January,1
76.0,8.5,Michigan,January,1
121.0,8.6,Wyoming,January,0
80.0,8.7,Wyoming,January,0
142.0,8.2,Wyoming,January,0
99.0,7.3,Wyoming,January,0
139.0,8.9,Wyoming,January,0
86.0,8.1,Wyoming,January,0
102.0,8.8,Wyoming,January,0
430.0,8.4,Wyoming,January,0
76.0,9.1,Wyoming,January,0
87.0,7.9,Wyoming,January,0
96.0,9.1,Wyoming,January,0
45.0,6.9,Wyoming,January,0
85.0,7.1,Wyoming,January,0
95.0,8.5,Wyoming,January,0
95.0,8.6,Wyoming,January,0
65.0,7.1,Wyoming,January,0
121.0,8.5,Wyoming,January,0
65.0,7.3,Wyoming,January,0
74.0,8.8,Wyoming,January,0
89.0,8.7,Wyoming,January,0
86.0,7.8,Wyoming,January,0
115.0,9.3,Wyoming,January,0
95.0,9.3,Wyoming,January,0
110.0,8.9,Wyoming,January,0
92.0,8.4,Wyoming,January,0
72.0,7.3,Wyoming,January,0
121.0,8.6,Wyoming,January,0
80.0,8.7,Wyoming,January,0
142.0,8.2,Wyoming,January,0
99.0,7.3,Wyoming,January,0
139.0,8.9,Wyoming,January,0
86.0,8.1,Wyoming,January,0
102.0,8.8,Wyoming,January,0
430.0,8.4,Wyoming,January,0
76.0,9.1,Wyoming,January,0
87.0,7.9,Wyoming,January,0
96.0,9.1,Wyoming,January,0
45.0,6.9,Wyoming,January,0
85.0,7.1,Wyoming,January,0
95.0,8.5,Wyoming,January,0
95.0,8.6,Wyoming,January,0
65.0,7.1,Wyoming,January,0
121.0,8.5,Wyoming,January,0
65.0,7.3,Wyoming,January,0
74.0,8.8,Wyoming,January,0
89.0,8.7,Wyoming,January,0
86.0,7.8,Wyoming,January,0
115.0,9.3,Wyoming,January,0
95.0,9.3,Wyoming,January,0
110.0,8.9,Wyoming,January,0
92.0,8.4,Wyoming,January,0
72.0,7.3,Wyoming,January,0
121.0,8.6,Wyoming,January,0
80.0,8.7,Wyoming,January,0
142.0,8.2,Wyoming,January,0
99.0,7.3,Wyoming,January,0
139.0,8.9,Wyoming,January,0
86.0,8.1,Wyoming,January,0
102.0,8.8,Wyoming,January,0
430.0,8.4,Wyoming,January,0
76.0,9.1,Wyoming,January,0
87.0,7.9,Wyoming,January,0
96.0,9.1,Wyoming,January,0
45.0,6.9,Wyoming,January,0
85.0,7.1,Wyoming,January,0
95.0,8.5,Wyoming,January,0
95.0,8.6,Wyoming,January,0
65.0,7.1,Wyoming,January,0
121.0,8.5,Wyoming,January,0
65.0,7.3,Wyoming,January,0
74.0,8.8,Wyoming,January,0
89.0,8.7,Wyoming,January,0
86.0,7.8,Wyoming,January,0
115.0,9.3,Wyoming,January,0
95.0,9.3,Wyoming,January,0
110.0,8.9,Wyoming,January,0
92.0,8.4,Wyoming,January,0
72.0,7.3,Wyoming,January,0
121.0,8.6,Wyoming,January,0
80.0,8.7,Wyoming,January,0
142.0,8.2,Wyoming,January,0
99.0,7.3,Wyoming,January,0
139.0,8.9,Wyoming,January,0
86.0,8.1,Wyoming,January,0
102.0,8.8,Wyoming,January,0
430.0,8.4,Wyoming,January,0
76.0,9.1,Wyoming,January,0
87.0,7.9,Wyoming,January,0
96.0,9.1,Wyoming,January,0
45.0,6.9,Wyoming,January,0
85.0,7.1,Wyoming,January,0
95.0,8.5,Wyoming,January,0
95.0,8.6,Wyoming,January,0
65.0,7.1,Wyoming,January,0
121.0,8.5,Wyoming,January,0
65.0,7.3,Wyoming,January,0
74.0,8.8,Wyoming,January,0
89.0,8.7,Wyoming,January,0
86.0,7.8,Wyoming,January,0
115.0,9.3,Wyoming,January,0
95.0,9.3,Wyoming,January,0
110.0,8.9,Wyoming,January,0
92.0,8.4,Wyoming,January,0
72.0,7.3,Wyoming,January,0
52.0,7.8,NewMexico,December,1
103.0,8.1,NewMexico,December,1
72.0,9.1,NewMexico,December,1
128.0,8.4,NewMexico,December,1
86.0,8.5,NewMexico,December,1
60.0,7.6,NewMexico,December,1
100.0,8.6,NewMexico,December,1
95.0,8.1,NewMexico,December,1
80.0,7.7,NewMexico,December,1
97.0,8.6,NewMexico,December,1
140.0,9.0,NewMexico,December,1
57.0,7.9,NewMexico,December,1
71.0,7.8,NewMexico,December,1
93.0,8.6,NewMexico,December,1
76.0,7.8,NewMexico,December,1
105.0,8.4,NewMexico,December,1
74.0,8.9,NewMexico,December,1
61.0,7.5,NewMexico,December,1
82.0,8.6,NewMexico,December,1
84.0,7.9,NewMexico,December,1
64.0,8.4,NewMexico,December,1
84.0,7.8,NewMexico,December,1
104.0,9.6,NewMexico,December,1
78.0,6.8,NewMexico,December,1
121.0,7.0,NewMexico,December,1
65.0,8.6,NewMexico,December,1
52.0,7.8,NewMexico,December,1
103.0,8.1,NewMexico,December,1
72.0,9.1,NewMexico,December,1
128.0,8.4,NewMexico,December,1
86.0,8.5,NewMexico,December,1
60.0,7.6,NewMexico,December,1
100.0,8.6,NewMexico,December,1
95.0,8.1,NewMexico,December,1
80.0,7.7,NewMexico,December,1
97.0,8.6,NewMexico,December,1
140.0,9.0,NewMexico,December,1
57.0,7.9,NewMexico,December,1
71.0,7.8,NewMexico,December,1
93.0,8.6,NewMexico,December,1
76.0,7.8,NewMexico,December,1
105.0,8.4,NewMexico,December,1
74.0,8.9,NewMexico,December,1
61.0,7.5,NewMexico,December,1
82.0,8.6,NewMexico,December,1
84.0,7.9,NewMexico,December,1
64.0,8.4,NewMexico,December,1
84.0,7.8,NewMexico,December,1
104.0,9.6,NewMexico,December,1
78.0,6.8,NewMexico,December,1
121.0,7.0,NewMexico,December,1
65.0,8.6,NewMexico,December,1
52.0,7.8,NewMexico,December,1
103.0,8.1,NewMexico,December,1
72.0,9.1,NewMexico,December,1
128.0,8.4,NewMexico,December,1
86.0,8.5,NewMexico,December,1
60.0,7.6,NewMexico,December,1
100.0,8.6,NewMexico,December,1
95.0,8.1,NewMexico,December,1
80.0,7.7,NewMexico,December,1
97.0,8.6,NewMexico,December,1
140.0,9.0,NewMexico,December,1
57.0,7.9,NewMexico,December,1
71.0,7.8,NewMexico,December,1
93.0,8.6,NewMexico,December,1
76.0,7.8,NewMexico,December,1
105.0,8.4,NewMexico,December,1
74.0,8.9,NewMexico,December,1
61.0,7.5,NewMexico,December,1
82.0,8.6,NewMexico,December,1
84.0,7.9,NewMexico,December,1
64.0,8.4,NewMexico,December,1
84.0,7.8,NewMexico,December,1
104.0,9.6,NewMexico,December,1
78.0,6.8,NewMexico,December,1
121.0,7.0,NewMexico,December,1
65.0,8.6,NewMexico,December,1
105.0,9.4,NewMexico,December,1
79.0,7.2,NewMexico,December,1
79.0,7.5,NewMexico,December,1
98.0,8.9,NewMexico,December,1
125.0,8.1,NewMexico,December,1
58.0,7.6,NewMexico,December,1
48.0,6.8,NewMexico,December,1
83.0,7.5,NewMexico,December,1
60.0,7.9,NewMexico,December,1
66.0,7.9,NewMexico,December,1
136.0,9.0,NewMexico,December,1
93.0,7.9,NewMexico,December,1
93.0,9.7,NewMexico,December,1
67.0,7.7,NewMexico,December,1
185.0,8.5,NewMexico,December,1
78.0,7.7,NewMexico,December,1
65.0,8.0,NewMexico,December,1
77.0,7.4,NewMexico,December,1
61.0,7.9,NewMexico,December,1
60.0,7.9,NewMexico,December,1
151.0,7.8,NewMexico,December,1
140.0,8.2,NewMexico,December,1
91.0,7.2,NewMexico,December,1
117.0,8.6,NewMexico,December,1
56.0,6.5,NewMexico,December,1
112.0,7.5,NewMexico,December,1
89.0,8.0,NewMexico,December,1
65.0,5.9,NewMexico,December,1
46.0,7.1,NewMexico,December,1
65.0,7.1,NewMexico,December,1
83.0,7.8,NewMexico,December,1
106.0,9.2,NewMexico,December,1
56.0,7.4,NewMexico,December,1
70.0,7.8,NewMexico,December,1
198.0,8.7,NewMexico,December,1
55.0,7.7,NewMexico,December,1
107.0,8.1,NewMexico,December,1
64.0,7.7,NewMexico,December,1
85.0,8.4,NewMexico,December,1
45.0,5.0,NewMexico,December,1
67.0,6.6,NewMexico,December,1
88.0,8.9,NewMexico,December,1
98.0,8.1,NewMexico,December,1
109.0,8.2,NewMexico,December,1
49.0,6.2,NewMexico,December,1
112.0,8.3,NewMexico,December,1
53.0,6.4,NewMexico,December,1
56.0,5.9,NewMexico,December,1
79.0,7.3,NewMexico,December,1
123.0,8.5,NewMexico,December,1
116.0,8.8,Nevada,January,1
114.0,8.8,Nevada,January,1
124.0,8.1,Nevada,January,1
158.0,8.7,Nevada,January,1
69.0,7.6,Nevada,January,1
130.0,8.0,Nevada,January,1
121.0,8.5,Nevada,January,1
92.0,7.7,Nevada,January,1
208.0,8.0,Nevada,January,1
58.0,7.1,Nevada,January,1
130.0,8.2,Nevada,January,1
104.0,8.7,Nevada,January,1
65.0,7.4,Nevada,January,1
112.0,8.0,Nevada,January,1
79.0,8.3,Nevada,January,1
100.0,7.5,Nevada,January,1
217.0,7.5,Nevada,January,1
297.0,8.4,Nevada,January,1
388.0,8.9,Nevada,January,1
222.0,7.4,Nevada,January,1
75.0,7.6,Nevada,January,1
136.0,9.2,Nevada,January,1
86.0,8.0,Nevada,January,1
214.0,7.6,Nevada,January,1
261.0,7.6,Nevada,January,1
64.0,7.3,Nevada,January,1
116.0,8.8,Nevada,January,1
114.0,8.8,Nevada,January,1
124.0,8.1,Nevada,January,1
158.0,8.7,Nevada,January,1
69.0,7.6,Nevada,January,1
130.0,8.0,Nevada,January,1
